CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
186368,1,0,Mobile Phone,1,21,Credit Card,Female,3,5,Laptop & Accessory,1,Married,5,1,14,1,2,5,150
186369,1,1,Mobile Phone,3,16,Credit Card,Female,3,4,Laptop & Accessory,5,Married,7,0,17,4,11,11,224
186370,1,1,Phone,1,18,Credit Card,Male,4,4,Mobile Phone,4,Divorced,3,0,16,1,2,1,147
186371,1,,Computer,3,30,Debit Card,Male,3,1,Mobile Phone,3,Married,2,1,14,1,1,0,114
186372,1,1,Phone,1,16,Credit Card,Male,4,4,Mobile Phone,5,Single,3,1,12,1,2,2,147
186373,1,,Computer,3,7,Debit Card,Male,3,3,Mobile Phone,5,Married,2,0,11,1,1,0,114
186374,1,1,Phone,1,9,Debit Card,Female,3,5,Mobile Phone,2,Divorced,6,0,12,3,3,1,148
186375,1,1,Mobile Phone,1,12,Debit Card,Male,4,4,Mobile Phone,5,Married,3,1,21,1,2,8,152
186376,1,21,Mobile Phone,3,9,E wallet,Male,3,4,Mobile Phone,5,Divorced,6,0,12,2,2,1,150
186377,1,1,Phone,1,30,Debit Card,Male,3,3,Mobile Phone,3,Married,10,1,22,3,3,3,148
186378,1,1,Computer,2,14,UPI,Female,3,4,Mobile Phone,1,Married,3,0,11,2,2,1,155
186379,1,1,Phone,1,10,Credit Card,Male,4,5,Mobile Phone,1,Single,3,1,14,1,2,1,149
186380,1,1,Computer,3,18,Debit Card,Male,4,6,Mobile Phone,5,Single,3,0,12,2,2,1,148
186381,1,1,Phone,1,10,Credit Card,Male,3,5,Mobile Phone,1,Married,3,0,11,1,2,1,148
186382,1,1,Phone,1,8,Debit Card,Female,4,6,Mobile Phone,2,Married,2,1,13,2,2,3,148
186383,1,1,Computer,1,10,COD,Female,4,5,Mobile Phone,1,Single,8,1,23,1,2,3,149
186384,1,,Computer,2,30,UPI,Male,3,5,Mobile,5,Married,7,1,16,0,1,0,121
186385,1,1,Mobile Phone,1,9,Credit Card,Male,4,5,Mobile Phone,1,Divorced,2,1,15,2,2,1,152
186386,1,0,Mobile Phone,1,16,Credit Card,Male,2,4,Mobile Phone,2,Single,2,0,17,2,4,8,150
186387,1,18,Mobile Phone,3,18,Debit Card,Female,2,1,Grocery,5,Divorced,7,0,18,2,,8,237
186388,1,18,Mobile Phone,1,31,Debit Card,Female,3,3,Others,3,Married,6,1,23,2,2,5,299
186389,1,1,Mobile Phone,3,9,Debit Card,Female,3,6,Mobile Phone,5,Divorced,7,1,21,3,3,3,162
186390,1,,Computer,3,20,COD,Male,2,3,Mobile,4,Single,5,0,12,2,2,2,123
186391,1,,Phone,1,10,Debit Card,Male,3,3,Mobile,5,Single,2,1,15,1,1,0,120
186392,1,0,Phone,1,24,UPI,Female,3,3,Mobile,2,Single,3,0,19,0,1,0,135
186393,1,,Phone,1,23,Debit Card,Male,3,3,Mobile,5,Married,2,1,23,2,2,7,123
186394,1,0,Computer,3,9,Debit Card,Male,,3,Mobile,1,Single,1,0,15,0,1,2,129
186395,1,13,Phone,1,35,Credit Card,Female,3,3,Mobile Phone,5,Married,8,1,14,0,1,4,148
186396,1,1,Computer,1,32,Debit Card,Female,3,5,Mobile Phone,2,Single,3,1,25,2,2,1,151
186397,1,0,Computer,3,6,UPI,Male,2,3,Laptop & Accessory,3,Single,4,1,14,1,1,1,159
186398,1,15,Computer,1,31,Debit Card,Female,4,6,Mobile Phone,4,Single,11,1,11,3,3,3,150
186399,1,1,Computer,3,10,E wallet,Male,3,4,Laptop & Accessory,3,Married,9,1,15,0,1,8,173
186400,1,0,Computer,3,7,Debit Card,Male,3,5,Laptop & Accessory,4,Single,6,0,13,0,1,3,153
186401,1,1,Mobile Phone,3,9,Debit Card,Male,4,6,Laptop & Accessory,1,Divorced,3,1,14,5,6,7,171
186402,1,0,Computer,3,9,Debit Card,Male,3,4,Laptop & Accessory,2,Married,2,1,14,0,1,2,182
186403,1,1,Phone,3,34,Debit Card,Female,3,4,Laptop & Accessory,1,Single,2,1,19,1,2,1,167
186404,1,0,Mobile Phone,3,23,Debit Card,Male,2,3,Laptop & Accessory,3,Married,6,1,11,1,2,2,167
186405,1,,Computer,3,14,UPI,Male,3,5,Mobile Phone,3,Single,2,0,12,1,1,0,116
186406,1,0,Phone,1,10,Credit Card,Male,2,5,Mobile,5,Married,8,0,14,1,1,2,127
186407,1,,Computer,3,30,Credit Card,Male,2,3,Mobile,5,Single,2,0,14,2,2,2,123
186408,1,0,Computer,3,15,E wallet,Male,2,5,Mobile,5,Married,7,0,13,1,2,3,135
186409,1,0,Computer,1,22,Debit Card,Female,,3,Mobile,5,Single,2,0,16,6,7,7,127
186410,1,1,Computer,3,7,UPI,Male,4,5,Mobile Phone,3,Single,3,1,12,2,2,4,145
186411,1,1,Phone,1,9,Debit Card,Female,3,5,Mobile Phone,5,Single,8,1,,1,2,4,146
186412,1,1,Computer,1,,COD,Female,4,5,Mobile Phone,3,Married,2,1,16,8,8,9,150
186413,1,0,Mobile Phone,3,33,E wallet,Male,2,4,Fashion,5,Single,6,0,16,0,3,9,206
186414,1,1,Phone,1,32,Debit Card,Male,3,6,Mobile Phone,3,Single,3,0,13,3,3,1,148
186415,1,1,Mobile Phone,3,14,E wallet,Male,4,5,Mobile Phone,4,Single,3,1,14,2,2,3,162
186416,1,4,Mobile Phone,3,23,E wallet,Female,4,2,Grocery,3,Married,6,0,14,2,,8,257
186417,1,1,Phone,1,22,Credit Card,Male,3,4,Mobile Phone,1,Married,3,0,15,2,2,1,149
186418,1,0,Computer,1,7,Debit Card,Male,3,5,Mobile Phone,5,Single,2,1,22,4,6,7,139
186419,1,1,Phone,1,12,Debit Card,Female,4,5,Mobile Phone,3,Single,8,1,15,1,2,4,147
186420,1,8,Computer,3,16,Debit Card,Male,3,4,Mobile Phone,5,Divorced,9,0,18,1,2,3,149
186421,1,0,Computer,1,11,COD,Male,3,3,Mobile Phone,3,Single,6,0,17,1,1,2,140
186422,1,1,Computer,1,26,Debit Card,Male,4,4,Fashion,3,Divorced,4,0,11,1,2,4,207
186423,1,1,Computer,1,23,COD,Female,4,5,Mobile Phone,5,Married,7,1,24,1,2,1,149
186424,1,1,Phone,1,35,Credit Card,Male,4,4,Mobile Phone,5,Married,3,1,19,1,2,1,148
186425,1,1,Mobile Phone,3,18,Credit Card,Male,4,5,Mobile Phone,5,Single,3,1,16,8,16,15,162
186426,1,1,Computer,1,30,Debit Card,Male,4,5,Mobile Phone,3,Single,8,1,15,2,2,3,147
186427,1,1,Mobile Phone,1,19,Credit Card,Male,4,5,Mobile Phone,3,Single,7,1,12,2,2,3,165
186428,1,16,Mobile Phone,1,8,Cash on Delivery,Male,4,4,Fashion,1,Married,11,0,16,7,8,8,209
186429,1,1,Phone,1,14,Credit Card,Female,4,5,Mobile Phone,3,Divorced,2,1,12,2,2,1,148
186430,1,1,Computer,1,23,COD,Female,4,5,Mobile Phone,5,Married,8,1,24,1,2,4,149
186431,1,0,Mobile Phone,3,26,E wallet,Female,2,4,Fashion,4,Divorced,10,1,19,3,3,3,203
186432,1,1,Phone,3,30,Credit Card,Female,3,6,Mobile Phone,2,Divorced,3,0,13,2,2,2,146
186433,1,1,Mobile Phone,1,28,Credit Card,Male,3,4,Mobile Phone,3,Married,8,0,21,1,2,5,159
186434,1,1,Mobile Phone,1,10,Credit Card,Male,3,5,Mobile Phone,3,Divorced,9,1,19,2,2,3,159
186435,1,0,Mobile Phone,1,18,Credit Card,Female,2,3,Fashion,4,Married,2,0,16,4,11,46,180
186436,1,1,Computer,1,16,Credit Card,Female,3,4,Mobile Phone,5,Single,2,1,23,2,3,3,148
186437,1,0,Phone,2,26,CC,Female,2,3,Laptop & Accessory,4,Married,4,1,11,2,2,2,159
186438,1,0,Computer,3,6,COD,Male,3,3,Laptop & Accessory,3,Married,6,0,16,1,2,4,148
186439,1,,Mobile Phone,3,18,Debit Card,Male,2,3,Laptop & Accessory,5,Single,4,1,12,1,1,3,121
186440,1,1,Phone,3,31,Debit Card,Male,3,5,Laptop & Accessory,1,Single,6,1,15,2,3,3,187
186441,1,13,Mobile Phone,3,22,E wallet,Male,2,3,Laptop & Accessory,5,Single,4,0,15,0,7,7,147
186442,1,0,Computer,3,22,E wallet,Male,3,3,Laptop & Accessory,5,Single,2,0,15,0,1,2,156
186443,1,2,Phone,1,32,Credit Card,Male,4,4,Laptop & Accessory,4,Single,9,1,21,3,3,8,192
186444,1,0,Mobile Phone,1,7,Credit Card,Male,3,5,Laptop & Accessory,4,Married,4,0,16,0,1,4,146
186445,1,4,Mobile Phone,1,35,Credit Card,Male,4,4,Laptop & Accessory,3,Single,4,0,22,2,2,6,189
186446,1,0,Computer,3,16,E wallet,Female,2,4,Laptop & Accessory,4,Single,2,0,14,1,1,1,182
186447,1,1,Mobile Phone,3,30,Credit Card,Male,4,5,Laptop & Accessory,5,Single,7,0,14,5,8,5,173
186448,1,0,Mobile Phone,3,15,E wallet,Female,2,3,Laptop & Accessory,5,Married,9,0,11,1,1,0,153
186449,1,0,Computer,3,9,Debit Card,Female,2,3,Laptop & Accessory,3,Single,4,0,12,5,8,4,146
186450,1,1,Computer,3,33,E wallet,Female,3,4,Laptop & Accessory,1,Married,9,1,12,5,8,5,224
186451,1,0,Phone,1,,CC,Male,,3,Mobile,2,Single,2,1,13,2,2,2,128
186452,1,0,Phone,3,6,CC,Male,,3,Mobile,3,Married,2,1,19,1,1,4,129
186453,1,0,Computer,3,13,COD,Male,,3,Mobile,3,Married,1,1,13,0,1,2,129
186454,1,0,Phone,2,14,UPI,Male,3,3,Mobile,5,Divorced,2,1,11,4,7,7,127
186455,1,,Mobile Phone,1,,CC,Male,2,4,Mobile Phone,2,Divorced,2,1,13,1,1,0,113
186456,1,0,Computer,1,32,COD,Male,,3,Mobile,4,Married,3,0,17,0,1,4,131
186457,1,0,Phone,3,32,Debit Card,Male,,3,Mobile,1,Single,8,1,25,0,1,2,127
186458,1,0,Phone,3,16,E wallet,Male,2,4,Mobile,1,Single,2,1,15,0,1,0,124
186459,1,0,Phone,1,10,COD,Female,2,3,Mobile,5,Single,2,0,19,0,1,7,124
186460,1,4,Phone,1,9,Debit Card,Female,,5,Mobile,5,Single,5,1,24,0,1,2,128
186461,1,14,Phone,1,13,Debit Card,Male,2,3,Mobile,1,Married,10,1,14,1,2,7,125
186462,1,0,Phone,1,13,Credit Card,Male,3,5,Mobile,5,Married,2,1,22,1,1,0,123
186463,1,7,Phone,2,16,COD,Female,3,5,Mobile Phone,3,Divorced,11,0,16,2,2,2,149
186464,1,0,Mobile Phone,3,28,E wallet,Male,2,4,Fashion,3,Married,2,1,12,0,3,10,173
186465,1,1,Phone,1,9,Debit Card,Male,4,5,Mobile Phone,1,Married,2,1,15,2,2,1,149
186466,1,0,Mobile Phone,3,19,E wallet,Male,2,3,Fashion,3,Single,2,1,17,1,3,10,173
186467,1,4,Phone,1,16,Debit Card,Male,4,5,Mobile Phone,3,Married,5,0,12,1,2,4,147
186468,1,18,Mobile Phone,3,16,Debit Card,Male,3,3,Others,5,Single,6,0,15,1,1,4,299
186469,1,16,Mobile Phone,3,8,Cash on Delivery,Male,4,4,Fashion,1,Married,11,0,16,6,8,,209
186470,1,21,Mobile Phone,1,13,Credit Card,Male,3,5,Fashion,5,Married,9,1,22,5,6,,225
186471,1,0,Phone,3,7,Debit Card,Male,2,3,Mobile Phone,3,Single,8,0,12,1,1,4,142
186472,1,11,Computer,3,26,E wallet,Female,3,4,Mobile,1,Single,3,1,14,1,1,0,127
186473,1,0,Phone,1,18,Credit Card,Male,2,3,Mobile Phone,4,Married,8,0,16,1,1,4,142
186474,1,1,Phone,1,9,Credit Card,Male,3,5,Mobile Phone,5,Married,3,1,13,1,2,1,149
186475,1,1,Phone,1,8,Debit Card,Male,3,5,Mobile Phone,5,Married,9,0,20,1,2,6,147
186476,1,,Computer,3,7,COD,Female,3,3,Mobile Phone,5,Single,2,0,22,1,1,0,114
186477,1,0,Computer,3,15,E wallet,Male,2,4,Mobile Phone,4,Single,10,0,13,2,2,3,148
186478,1,1,Computer,1,11,COD,Female,4,4,Mobile Phone,3,Single,3,0,17,2,2,1,148
186479,1,18,Mobile Phone,3,31,Debit Card,Female,2,1,Grocery,1,Single,7,1,15,2,,8,237
186480,1,1,Mobile Phone,1,16,Credit Card,Male,3,4,Mobile Phone,3,Divorced,9,1,18,2,2,4,159
186481,1,1,Computer,1,17,Credit Card,Male,3,5,Mobile Phone,5,Single,8,0,16,1,2,4,149
186482,1,2,Computer,1,20,Debit Card,Male,3,5,Mobile Phone,4,Married,2,1,18,1,2,1,161
186483,1,0,Computer,1,19,Credit Card,Male,3,4,Mobile Phone,5,Married,2,0,17,4,7,7,139
186484,1,0,Mobile Phone,3,8,Debit Card,Female,2,3,Fashion,4,Single,2,0,12,6,9,8,203
186485,1,1,Computer,1,34,Debit Card,Male,3,6,Mobile Phone,1,Single,3,1,14,2,2,8,149
186486,1,1,Phone,1,13,Credit Card,Female,4,6,Mobile Phone,5,Married,9,1,22,1,2,3,147
186487,1,1,Mobile Phone,3,8,Debit Card,Female,4,4,Mobile Phone,5,Married,3,1,15,2,3,3,153
186488,1,0,Phone,1,13,Credit Card,Female,3,5,Mobile Phone,5,Married,6,1,22,1,1,2,140
186489,1,1,Phone,1,12,Credit Card,Female,3,4,Mobile Phone,1,Married,3,1,21,2,2,1,136
186490,1,1,Computer,1,16,Debit Card,Female,4,5,Mobile Phone,5,Single,8,0,15,1,2,5,149
186491,1,,Computer,3,30,Debit Card,Female,3,3,Mobile Phone,5,Single,2,1,13,1,1,0,113
186492,1,0,Phone,1,35,Credit Card,Female,3,3,Mobile Phone,3,Single,6,0,22,0,1,3,140
186493,1,1,Mobile Phone,1,9,Debit Card,Male,4,4,Laptop & Accessory,1,Married,3,0,12,1,2,8,165
186494,1,0,Mobile Phone,1,31,Debit Card,Male,3,5,Laptop & Accessory,3,Single,5,0,12,0,1,3,148
186495,1,0,Mobile Phone,3,30,Debit Card,Male,2,1,Laptop & Accessory,5,Single,9,1,13,0,1,0,147
186496,1,0,Mobile Phone,3,30,Debit Card,Male,3,3,Laptop & Accessory,5,Married,4,0,14,0,1,4,182
186497,1,0,Computer,3,16,Debit Card,Male,2,3,Laptop & Accessory,5,Single,4,0,14,0,1,3,199
186498,1,2,Computer,3,10,E wallet,Male,4,4,Laptop & Accessory,3,Married,9,1,15,2,2,3,192
186499,1,0,Computer,3,16,Debit Card,Male,2,3,Laptop & Accessory,5,Single,6,0,24,1,1,2,158
186500,1,0,Computer,3,18,UPI,Female,2,3,Laptop & Accessory,1,Single,4,1,24,1,2,1,154
186501,1,4,Computer,3,23,E wallet,Male,3,3,Laptop & Accessory,3,Divorced,2,0,14,1,1,2,194
186502,1,0,Mobile Phone,3,9,Credit Card,Male,2,3,Laptop & Accessory,5,Single,7,0,12,0,1,0,148
186503,1,4,Mobile Phone,3,17,Credit Card,Male,4,5,Laptop & Accessory,5,Married,4,0,18,2,2,3,189
186504,1,0,Mobile Phone,3,11,E wallet,Female,3,3,Laptop & Accessory,3,Single,5,1,11,0,1,0,153
186505,1,0,Mobile Phone,3,16,E wallet,Female,3,3,Laptop & Accessory,3,Single,4,0,14,1,6,3,146
186506,1,1,Mobile Phone,3,22,Credit Card,Male,3,6,Laptop & Accessory,3,Divorced,8,0,13,1,2,9,179
186507,1,9,Mobile Phone,1,17,Credit Card,Male,4,4,Laptop & Accessory,5,Married,4,0,18,1,2,2,143
186508,1,1,Computer,3,9,E wallet,Female,4,6,Laptop & Accessory,5,Married,9,0,12,2,2,1,143
186509,1,0,Mobile Phone,3,30,Debit Card,Female,2,3,Laptop & Accessory,1,Single,3,1,14,1,1,1,142
186510,1,0,Mobile Phone,3,19,E wallet,Female,2,3,Laptop & Accessory,3,Single,2,1,17,0,1,0,150
186511,1,1,Computer,3,30,Debit Card,Male,4,6,Laptop & Accessory,5,Single,5,1,13,2,7,7,171
186512,1,0,Mobile Phone,3,9,Credit Card,Female,3,4,Laptop & Accessory,3,Divorced,2,1,18,1,1,2,167
186513,1,,Phone,1,,CC,Female,3,4,Mobile,5,Single,2,1,15,0,1,4,121
186514,1,,Phone,1,8,CC,Male,3,5,Mobile,1,Married,8,0,13,1,3,7,122
186515,1,1,Computer,3,6,Cash on Delivery,Male,3,5,Laptop & Accessory,4,Single,7,1,11,2,3,8,224
186516,1,0,Mobile Phone,3,35,Credit Card,Female,3,3,Laptop & Accessory,5,Married,4,1,19,0,7,7,146
186517,1,0,Computer,3,23,Debit Card,Female,2,4,Laptop & Accessory,5,Married,2,1,23,3,6,7,142
186518,1,0,Phone,3,6,UPI,Male,,3,Mobile,3,Single,2,1,14,1,1,0,127
186519,1,0,Phone,1,8,CC,Male,3,5,Mobile,1,Married,2,1,13,0,1,0,126
186520,1,0,Phone,1,,CC,Female,2,5,Mobile,2,Single,2,1,13,1,1,2,134
186521,1,0,Phone,1,9,Debit Card,Male,2,4,Mobile,4,Single,2,1,,0,1,0,134
186522,1,2,Phone,1,,Debit Card,Male,3,3,Mobile,2,Divorced,8,1,14,1,2,2,124
186523,1,0,Phone,2,7,UPI,Male,,3,Mobile,1,Single,2,1,15,0,1,0,128
186524,1,0,Phone,1,11,CC,Male,2,3,Mobile,2,Divorced,2,1,13,1,1,2,134
186525,1,0,Phone,1,13,Debit Card,Male,,3,Mobile,3,Divorced,2,0,18,1,1,0,129
186526,1,4,Phone,1,9,Debit Card,Male,,5,Mobile,1,Married,5,1,15,1,1,0,128
186527,1,0,Phone,1,24,Debit Card,Male,2,4,Mobile,4,Married,5,0,14,1,2,2,123
186528,1,0,Phone,1,15,Debit Card,Male,2,4,Mobile,1,Single,2,0,16,0,1,0,128
186529,1,0,Phone,3,22,Debit Card,Male,2,4,Mobile,5,Single,2,0,16,0,1,0,124
186530,1,1,Phone,3,,COD,Female,3,4,Mobile Phone,2,Single,4,0,12,3,3,1,148
186531,1,0,Computer,1,10,Debit Card,Male,,3,Mobile,5,Single,2,1,12,0,1,2,129
186532,1,0,Computer,1,28,Debit Card,Male,3,5,Mobile,3,Married,2,1,11,1,1,0,123
186533,1,0,Phone,1,,COD,Female,,3,Mobile,2,Divorced,2,0,12,1,1,0,129
186534,1,0,Phone,1,,Debit Card,Male,,3,Mobile,3,Divorced,2,1,12,1,1,0,128
186535,1,0,Phone,3,6,CC,Male,3,3,Mobile,3,Single,2,1,16,0,1,0,134
186536,1,0,Phone,1,,COD,Female,3,3,Mobile,4,Married,7,0,16,0,1,7,124
186537,1,0,Phone,3,8,UPI,Female,,1,Mobile,3,Single,2,1,15,2,2,2,127
186538,1,,Computer,1,12,CC,Male,2,3,Mobile,5,Single,2,0,11,2,2,2,123
186539,1,,Phone,1,13,Debit Card,Male,2,3,Mobile,2,Single,2,1,19,2,2,7,123
186540,1,0,Phone,1,,COD,Female,2,3,Mobile,5,Single,8,1,11,3,2,0,134
186541,1,0,Phone,3,14,UPI,Male,3,4,Mobile,1,Married,7,0,11,0,1,0,124
186542,1,0,Phone,1,31,CC,Female,,3,Mobile,4,Single,2,1,20,1,1,2,129
186543,1,0,Phone,3,33,Debit Card,Female,2,3,Mobile,3,Single,2,0,12,0,1,0,126
186544,1,2,Computer,1,23,COD,Male,3,3,Mobile Phone,5,Divorced,1,1,24,4,6,7,139
186545,1,1,Computer,1,32,CC,Female,4,4,Fashion,1,Single,4,1,25,1,2,4,207
186546,1,7,Mobile Phone,3,25,E wallet,Male,3,5,Fashion,3,Divorced,2,1,19,3,4,11,209
186547,1,1,Mobile Phone,3,19,E wallet,Male,3,5,Mobile Phone,3,Single,3,1,17,3,3,3,152
186548,1,7,Mobile Phone,1,8,Credit Card,Male,3,4,Mobile Phone,5,Married,4,1,,3,3,3,152
186549,1,0,Computer,1,14,Debit Card,Female,2,5,Mobile,2,Single,6,0,15,0,1,4,124
186550,1,0,Mobile Phone,3,16,Credit Card,Male,2,3,Fashion,1,Single,6,0,16,4,7,7,206
186551,1,0,Phone,1,17,Credit Card,Male,2,4,Mobile Phone,4,Married,8,0,15,1,1,4,142
186552,1,,Computer,1,13,Debit Card,Male,2,5,Mobile Phone,5,Single,2,0,21,1,1,0,118
186553,1,,Computer,3,15,Debit Card,Male,3,3,Mobile Phone,3,Married,2,0,23,0,1,0,119
186554,1,1,Phone,1,13,Credit Card,Male,3,6,Mobile Phone,5,Divorced,3,1,22,5,8,8,148
186555,1,1,Phone,3,9,Credit Card,Male,3,4,Mobile Phone,1,Single,9,0,23,1,2,3,147
186556,1,1,Computer,3,11,E wallet,Male,3,5,Mobile Phone,4,Single,6,1,14,2,2,3,146
186557,1,1,Mobile Phone,1,11,Debit Card,Male,4,4,Mobile Phone,3,Married,8,1,13,1,2,1,159
186558,1,,Computer,1,8,Debit Card,Male,,5,Mobile,1,Single,2,0,22,1,1,4,122
186559,1,0,Phone,1,20,Debit Card,Male,,5,Mobile,5,Married,2,0,18,1,1,2,127
186560,1,,Computer,3,8,CC,Female,3,3,Mobile,3,Single,2,1,13,2,2,2,123
186561,1,0,Phone,1,15,Debit Card,Male,2,3,Mobile,5,Single,1,0,22,0,1,0,123
186562,1,,Computer,3,25,E wallet,Male,2,3,Mobile,3,Divorced,4,1,19,1,1,4,120
186563,1,7,Mobile Phone,3,27,E wallet,Male,3,2,Fashion,4,Single,10,1,23,2,2,2,205
186564,1,2,Computer,1,23,COD,Female,3,3,Mobile Phone,5,Married,1,1,24,3,6,7,139
186565,1,2,Computer,1,12,Debit Card,Male,3,3,Mobile Phone,3,Divorced,1,1,18,6,7,8,139
186566,1,1,Computer,1,12,Debit Card,Male,4,4,Fashion,5,Married,2,0,18,1,2,3,201
186567,1,7,Mobile Phone,3,14,Credit Card,Male,3,6,Fashion,4,Divorced,10,0,15,2,2,5,205
186568,1,1,Mobile Phone,3,23,Debit Card,Male,3,4,Mobile Phone,5,Married,11,1,23,2,3,3,173
186569,1,1,Phone,1,13,Credit Card,Female,3,4,Mobile Phone,5,Single,3,0,12,1,2,1,139
186570,1,1,Mobile Phone,1,16,Debit Card,Female,4,5,Mobile Phone,5,Married,3,0,13,8,10,8,162
186571,1,1,Computer,1,19,Debit Card,Female,4,5,Mobile Phone,5,Married,3,0,19,1,2,1,154
186572,1,1,Computer,1,16,Credit Card,Male,3,5,Mobile Phone,2,Single,1,0,17,1,2,1,141
186573,1,1,Mobile Phone,1,23,Credit Card,Female,4,5,Mobile Phone,5,Single,3,0,12,3,3,3,152
186574,1,1,Mobile Phone,1,16,Credit Card,Female,3,4,Mobile Phone,5,Single,8,1,23,3,3,3,169
186575,1,1,Mobile Phone,1,23,Credit Card,Female,3,5,Mobile Phone,4,Married,3,1,14,1,2,1,154
186576,1,1,Computer,3,33,E wallet,Female,3,4,Mobile Phone,1,Married,2,0,22,2,2,1,149
186577,1,1,Computer,1,16,Credit Card,Female,3,5,Mobile Phone,5,Single,3,0,23,1,2,1,146
186578,1,,Phone,1,29,Debit Card,Female,3,4,Mobile,5,Married,7,0,13,0,1,3,121
186579,1,1,Mobile Phone,1,32,COD,Male,3,5,Fashion,4,Divorced,11,0,17,3,7,,225
186580,1,1,Computer,3,7,COD,Male,4,4,Mobile Phone,5,Single,2,1,22,2,2,2,148
186581,1,10,Mobile Phone,3,7,Debit Card,Male,3,4,Fashion,4,Single,6,1,11,2,5,,226
186582,1,0,Computer,1,16,CC,Female,3,3,Fashion,4,Single,7,0,25,1,1,0,200
186583,1,19,Mobile Phone,1,8,Credit Card,Female,3,3,Mobile Phone,1,Divorced,10,1,13,3,3,3,150
186584,1,1,Computer,1,21,Credit Card,Female,3,3,Mobile Phone,3,Divorced,7,1,11,2,2,1,148
186585,1,19,Phone,3,7,Debit Card,Male,3,4,Laptop & Accessory,3,Married,6,1,13,1,1,1,177
186586,1,0,Mobile Phone,3,8,E wallet,Male,3,5,Laptop & Accessory,4,Single,4,1,12,0,1,2,146
186587,1,0,Mobile Phone,3,31,E wallet,Male,2,4,Laptop & Accessory,4,Single,2,1,12,3,7,7,145
186588,1,1,Phone,1,11,Debit Card,Male,4,6,Mobile Phone,4,Married,2,1,19,1,2,1,148
186589,1,,Mobile Phone,1,10,Debit Card,Male,2,3,Mobile Phone,5,Married,2,0,13,0,1,0,114
186590,1,0,Phone,1,31,Credit Card,Female,2,5,Mobile,4,Married,2,1,18,0,1,7,124
186591,1,11,Computer,3,7,COD,Female,3,5,Grocery,5,Single,9,0,22,7,11,,254
186592,1,1,Phone,1,16,Credit Card,Male,3,4,Mobile Phone,5,Single,3,0,23,1,2,1,149
186593,1,1,Mobile Phone,1,12,Debit Card,Male,4,2,Mobile Phone,3,Married,3,0,15,2,2,2,150
186594,1,0,Phone,1,29,Credit Card,Male,2,3,Mobile Phone,2,Divorced,8,0,12,1,1,4,142
186595,1,1,Computer,1,9,COD,Female,3,5,Mobile Phone,5,Single,3,0,22,1,1,2,148
186596,1,6,Mobile Phone,3,16,Debit Card,Male,3,2,Mobile Phone,5,Married,8,0,13,1,2,3,153
186597,1,1,Computer,1,19,Debit Card,Male,3,5,Mobile Phone,1,Married,7,1,12,1,2,4,149
186598,1,1,Computer,1,16,Debit Card,Male,4,5,Laptop & Accessory,1,Single,3,0,14,1,2,8,222
186599,1,0,Phone,1,14,Debit Card,Female,2,3,Laptop & Accessory,3,Married,2,1,17,0,1,3,158
186600,1,0,Mobile Phone,3,16,Debit Card,Male,2,3,Laptop & Accessory,5,Single,3,0,15,0,1,2,142
186601,1,1,Mobile Phone,1,13,Credit Card,Male,4,5,Laptop & Accessory,5,Married,3,1,22,1,2,8,161
186602,1,0,Computer,3,13,E wallet,Female,2,4,Laptop & Accessory,3,Divorced,6,0,17,1,1,2,167
186603,1,1,Mobile Phone,1,30,Debit Card,Male,4,4,Mobile Phone,3,Married,3,1,22,2,2,1,153
186604,1,11,Computer,3,26,E wallet,Female,3,6,Grocery,1,Single,9,1,14,7,11,,254
186605,1,0,Phone,3,32,E wallet,Female,3,5,Mobile Phone,4,Single,9,1,13,1,1,4,140
186606,1,11,Computer,1,7,Debit Card,Male,3,6,Grocery,3,Single,9,0,15,7,,10,254
186607,1,0,Computer,3,16,E wallet,Female,3,4,Mobile Phone,3,Single,3,0,14,0,1,3,142
186608,1,0,Computer,3,9,Debit Card,Male,2,3,Mobile Phone,3,Divorced,2,1,19,0,1,0,111
186609,1,1,Computer,1,13,Credit Card,Male,4,6,Mobile Phone,5,Married,9,1,22,3,3,8,147
186610,1,1,Mobile Phone,3,35,Credit Card,Male,3,6,Mobile Phone,5,Married,9,1,19,1,2,5,159
186611,1,1,Phone,1,16,Credit Card,Female,3,5,Mobile Phone,1,Married,3,0,12,1,2,1,145
186612,1,1,Phone,1,13,Credit Card,Female,3,2,Mobile Phone,5,Married,5,1,22,2,3,1,149
186613,1,21,Mobile Phone,1,10,Debit Card,Female,3,4,Mobile Phone,5,Single,6,1,12,2,2,5,150
186614,1,1,Phone,1,21,Credit Card,Female,4,4,Mobile Phone,3,Married,3,0,11,1,2,1,136
186615,1,0,Phone,3,6,Debit Card,Male,3,3,Laptop & Accessory,3,Married,2,0,12,1,1,0,157
186616,1,1,Computer,3,10,Cash on Delivery,Female,4,5,Mobile Phone,5,Single,3,1,22,6,7,8,162
186617,1,0,Mobile Phone,3,22,E wallet,Male,3,3,Laptop & Accessory,3,Divorced,2,0,13,3,6,7,197
186618,1,2,Mobile Phone,3,8,E wallet,Male,4,4,Laptop & Accessory,4,Single,9,1,12,2,2,2,192
